SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
0193100B,Adam Hall Hardware 0193100B - Plastazote® (LD29) 2000 x 1200 x 100 mm,,,,,Adam Hall,4049521954795,,,,,,,372.2,,,
019310B,Adam Hall Hardware 019310B - Plastazote® (LD29) 2000 x 1200 x 10 mm,,,,,Adam Hall,4049521933929,,,,,,,35.41,,,
019310SA,Adam Hall Hardware 019310SA - Plastazote (LD29) self-adhesive 10 mm,,,,,Adam Hall,4049521000539,,,,,,,57.37,,,
019310SAB,Adam Hall Hardware 019310SAB - Plastazote (LD29) self-adhesive 2000 x 1200 x 10 mm,,,,,Adam Hall,4049521933967,,,,,,,59.08,,,
019315B,Adam Hall Hardware 019315B - Plastazote® (LD29) 2000 x 1200 x 15 mm,,,,,Adam Hall,4049521933981,,,,,,,54.78,,,
019315SA,Adam Hall Hardware 019315SA - Plastazote (LD29) self-adhesive 15 mm,,,,,Adam Hall,4049521000560,,,,,,,76.36,,,
019315SAB,Adam Hall Hardware 019315SAB - Plastazote (LD29) self-adhesive 2000 x 1200 x 15 mm,,,,,Adam Hall,4049521934001,,,,,,,77.3,,,
019320B,Adam Hall Hardware 019320B - Plastazote® (LD29) 2000 x 1200 x 20 mm,,,,,Adam Hall,4049521934025,,,,,,,73.1,,,
019320SA,Adam Hall Hardware 019320SA - Plastazote (LD29) self-adhesive 20 mm,,,,,Adam Hall,4049521000584,,,,,,,96.84,,,
019320SAB,Adam Hall Hardware 019320SAB - Plastazote (LD29) self-adhesive 2000 x 1200 x 20 mm,,,,,Adam Hall,4049521934049,,,,,,,95.72,,,
019330B,Adam Hall Hardware 019330B - Plastazote® (LD29) 2000 x 1200 x 30 mm,,,,,Adam Hall,4049521934124,,,,,,,109.94,,,
019330SA,Adam Hall Hardware 019330SA - Plastazote (LD29) self-adhesive 30 mm,,,,,Adam Hall,4049521106217,,,,,,,114.95,,,
019330SAB,Adam Hall Hardware 019330SAB - Plastazote (LD29) self-adhesive 2000 x 1200 x 30 mm,,,,,Adam Hall,4049521934148,,,,,,,132.54,,,
019340B,Adam Hall Hardware 019340B - Plastazote® (LD29) 2000 x 1200 x 40 mm,,,,,Adam Hall,4049521934162,,,,,,,146.94,,,
019340SA,Adam Hall Hardware 019340SA - Plastazote (LD29) 40 mm self-adhesive,,,,,Adam Hall,4049521107832,,,,,,,136.86,,,
019340SAB,Adam Hall Hardware 019340SAB - Plastazote (LD29) self-adhesive 2000 x 1200 x 40 mm,,,,,Adam Hall,4049521934186,,,,,,,169.5,,,
019350B,Adam Hall Hardware 019350B - Plastazote® (LD29) 2000 x 1200 x 50 mm,,,,,Adam Hall,4049521934209,,,,,,,184.0,,,
019350SA,Adam Hall Hardware 019350SA - Plastazote (LD29) 50 mm self-adhesive,,,,,Adam Hall,4049521107849,,,,,,,170.03,,,
019350SAB,Adam Hall Hardware 019350SAB - Plastazote (LD29) self-adhesive 2000 x 1200 x 50 mm,,,,,Adam Hall,4049521934223,,,,,,,206.64,,,
019360B,Adam Hall Hardware 019360B - Plastazote® (LD29) 2000 x 1200 x 60 mm,,,,,Adam Hall,4049521934247,,,,,,,221.35,,,
019370B,Adam Hall Hardware 019370B - Plastazote® (LD29) 2000 x 1200 x 70 mm,,,,,Adam Hall,4049521934261,,,,,,,258.82,,,
019380B,Adam Hall Hardware 019380B - Plastazote® (LD29) 2000 x 1200 x 80 mm,,,,,Adam Hall,4049521934285,,,,,,,296.47,,,
210,Adam Hall Hardware 0210 - Stucco embossed aluminium Sheet 0.5 mm,,,,,Adam Hall,4049521000829,,,,,,,72.37,,,
0227G,Adam Hall Hardware 0227G - Stucco aluminium on Birch Plywood with Stabilising Foil 6.9 mm,,,,,Adam Hall,4049521076442,,,,,,,270.3,,,
0229G,Adam Hall Hardware 0229G - Stucco aluminium on Birch Plywood with Stabilising Foil 9.4 mm,,,,,Adam Hall,4049521000973,,,,,,,329.0,,,
443,Adam Hall Hardware 0443 - Lauan Plywood plastic-coated grey 4 mm,,,,,Adam Hall,4049521001215,,,,,,,98.48,,,
447,Adam Hall Hardware 0447 - Lauan Plywood plastic-coated black 4 mm,,,,,Adam Hall,4049521001345,,,,,,,98.48,,,
2001,Adam Hall Hardware 02001 - Dividing Wall Holding Strip Made of Birch Plywood with Grooves,,,,,Adam Hall,4049521000782,,,,,,,21.71,,,
2002,Adam Hall Hardware 02002 - Universal Dividing Wall Rail,,,,,Adam Hall,4049521105272,,,,,,,10.24,,,
0447G,Adam Hall Hardware 0447G - Lauan Plywood plastic-coated with Stabilising Foil black 4 mm,,,,,Adam Hall,4049521001352,,,,,,,108.41,,,
04701G,"Adam Hall Hardware 04701G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, orange",,,,,Adam Hall,4049521067297,,,,,,,228.38,,,
0470G,"Adam Hall Hardware 0470G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, red",,,,,Adam Hall,4049521001451,,,,,,,236.77,,,
0471G,"Adam Hall Hardware 0471G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, white",,,,,Adam Hall,4049521001499,,,,,,,228.12,,,
0472G,"Adam Hall Hardware 0472G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, bordeaux",,,,,Adam Hall,4049521001536,,,,,,,221.18,,,
04731G,"Adam Hall Hardware 04731G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, slate grey",,,,,Adam Hall,4049521001598,,,,,,,222.86,,,
0473G,"Adam Hall Hardware 0473G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, telegrey",,,,,Adam Hall,4049521001611,,,,,,,235.36,,,
04741G,"Adam Hall Hardware 04741G - 6.8 mm birch plywood 2500 x 1250 mm with backing foil, olive green",,,,,Adam Hall,4049521131271,,,,,,,212.5,,,
0474G,"Adam Hall Hardware 0474G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, petrol",,,,,Adam Hall,4049521001659,,,,,,,224.3,,,
04752G,"Adam Hall Hardware 04752G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, sky blue",,,,,Adam Hall,4049521001710,,,,,,,234.48,,,
04753G,"Adam Hall Hardware 04753G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, navy blue",,,,,Adam Hall,4049521072383,,,,,,,218.11,,,
0475G,"Adam Hall Hardware 0475G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, blue",,,,,Adam Hall,4049521001727,,,,,,,225.96,,,
0476G,"Adam Hall Hardware 0476G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, midnight blue",,,,,Adam Hall,4049521001765,,,,,,,233.58,,,
477,"Adam Hall Hardware 0477 - 6.8 mm birch plywood 2500 x 1250 mm, black",,,,,Adam Hall,4049521001796,,,,,,,190.81,,,
0477G,"Adam Hall Hardware 0477G - 6.8 mm birch plywood 2500 x 1250 mm with backing foil, black",,,,,Adam Hall,4049521001802,,,,,,,208.42,,,
478,Adam Hall Hardware 0478 - Birch Plywood Plastic-Coated chocolate brown 6.9 mm,,,,,Adam Hall,4049521001833,,,,,,,111.2,,,
0478G,Adam Hall Hardware 0478G - Birch Plywood Plastic-Coated with Stabilising Foil chocolate brown 6.9 mm,,,,,Adam Hall,4049521001840,,,,,,,143.01,,,
0479G,"Adam Hall Hardware 0479G - 6.8 mm birch plywood 2500 x 1250 mm with Stabilising Foil, yellow",,,,,Adam Hall,4049521001888,,,,,,,218.69,,,
047SIG,Adam Hall Hardware 047SIG - Birch Plywood Plastic-Coated with Stabilising Foil silver 6.9 mm,,,,,Adam Hall,4049521117916,,,,,,,213.77,,,
04901G,Adam Hall Hardware 04901G - 9.4 mm birch plywood 2500 x 1250 mm with orange backing film,,,,,Adam Hall,4049521067341,,,,,,,252.5,,,
0490G,Adam Hall Hardware 0490G - 9.4 mm birch plywood 2500 x 1250 mm with backing foil - red,,,,,Adam Hall,4049521001932,,,,,,,257.3,,,
0491G,"Adam Hall Hardware 0491G - 9.4 mm birch plywood 2500 x 1250 mm with backing foil, white",,,,,Adam Hall,4049521001970,,,,,,,249.27,,,
0492G,Adam Hall Hardware 0492G - 9.4 mm birch plywood 2500 x 1250 mm with bordeaux backing film,,,,,Adam Hall,4049521002014,,,,,,,243.0,,,
04931G,Adam Hall Hardware 04931G - 9.4 mm birch plywood 2500 x 1250 mm with backing foil slate grey,,,,,Adam Hall,4049521002076,,,,,,,246.5,,,
0493G,Adam Hall Hardware 0493G - 9.4 mm birch plywood 2500 x 1250 mm with telegrey backing foil,,,,,Adam Hall,4049521002090,,,,,,,233.96,,,
04941G,Adam Hall Hardware 04941G - 9.4 mm birch plywood 2500 x 1250 mm with olive green backing film,,,,,Adam Hall,4049521131295,,,,,,,252.5,,,
0494G,Adam Hall Hardware 0494G - 9.4 mm birch plywood 2500 x 1250 mm with petrol backing film,,,,,Adam Hall,4049521002137,,,,,,,245.49,,,
04952G,Adam Hall Hardware 04952G - 9.4 mm birch plywood 2500 x 1250 mm with sky blue backing film,,,,,Adam Hall,4049521002199,,,,,,,244.83,,,
04953G,Adam Hall Hardware 04953G - 9.4 mm birch plywood 2500 x 1250 mm with backing foil navy blue,,,,,Adam Hall,4049521072406,,,,,,,239.65,,,
0495G,Adam Hall Hardware 0495G - 9.4 mm birch plywood 2500 x 1250 mm with blue backing film,,,,,Adam Hall,4049521002205,,,,,,,232.27,,,
0496G,"Adam Hall Hardware 0496G - 9.4 mm birch plywood 2500 x 1250 mm with backing foil, midnight blue",,,,,Adam Hall,4049521002250,,,,,,,254.35,,,
497,"Adam Hall Hardware 0497 - 9.4 mm birch plywood 2500 x 1250 mm, black",,,,,Adam Hall,4049521002281,,,,,,,213.1,,,
0497G,Adam Hall Hardware 0497G - 9.4 mm birch plywood 2500 x 1250 mm with black backing film,,,,,Adam Hall,4049521002298,,,,,,,225.76,,,
0498G,Adam Hall Hardware 0498G - Birch Plywood Plastic-Coated with Stabilising Foil slate chocolate brown 9.4 mm,,,,,Adam Hall,4049521072192,,,,,,,154.0,,,
499,Adam Hall Hardware 0499 - Birch Plywood Plastic-Coated yellow 9.4 mm,,,,,Adam Hall,4049521002366,,,,,,,129.0,,,
0499G,Adam Hall Hardware 0499G - 9.4 mm birch plywood 2500 x 1250 mm with yellow backing film,,,,,Adam Hall,4049521002373,,,,,,,240.31,,,
049B1G,Adam Hall Hardware 049B1G - 9.4 mm birch plywood with concrete decor 2500 x 1250 mm and black backing foil,,,,,Adam Hall,4049521818325,,,,,,,287.15,,,
049GG,"Adam Hall Hardware 049GG - 9.4 mm birch plywood 2500 x 1250 mm with Stabilising Foil, black",,,,,Adam Hall,4049521070297,,,,,,,207.84,,,
049SIG,Adam Hall Hardware 049SIG - Birch Plywood Plastic-Coated with Stabilising Foil silver 9.4 mm,,,,,Adam Hall,4049521117930,,,,,,,272.03,,,
049W1G,"Adam Hall Hardware 049W1G - 9.4 mm birch with CPL oak, 2500x1250mm with Counterpane",,,,,Adam Hall,4049521762543,,,,,,,239.0,,,
049W2G,"Adam Hall Hardware 049W2G - 9.4 mm birch with CPL walnut, 2500x1250mm with Counterpane",,,,,Adam Hall,4049521762550,,,,,,,234.4,,,
05104B,"Adam Hall Hardware 05104B - SolidLite® PP. Plate black / black 10.4 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521415951,,,,,,,129.3,,,
05104BB,"Adam Hall Hardware 05104BB - SolidLite PP black/black 10.4 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521935459,,,,,,,129.3,,,
0546BG,"Adam Hall Hardware 0546BG - SolidLite® PP. Plate black / grey 4.5 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521415920,,,,,,,75.55,,,
547,Adam Hall Hardware 0547 - PP Twin-Wall Sheet black 4.6 mm,,,,,Adam Hall,4049521002403,,,,,,,83.5,,,
0568BB,"Adam Hall Hardware 0568BB - SolidLite® PP. Plate black / black 6,8 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521418419,,,,,,,100.81,,,
0568BG,"Adam Hall Hardware 0568BG - SolidLite® PP. Plate black / grey 6,8 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521415937,,,,,,,105.39,,,
0568BLUR,"Adam Hall Hardware 0568BLUR - SolidLite® PP. Plate Blue / Red 6,8 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521415944,,,,,,,107.53,,,
0568SB,"Adam Hall Hardware 0568SB - SolidLite® PP. Plate silver / black 6.8 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521415968,,,,,,,107.53,,,
570,Adam Hall Hardware 0570 - PP Twin-Wall Sheet red 7 mm,,,,,Adam Hall,4049521002410,,,,,,,142.9,,,
057SI,Adam Hall Hardware 057SI - PP Twin-Wall Sheet silver 7 mm,,,,,Adam Hall,4049521002496,,,,,,,123.5,,,
590,Adam Hall Hardware 0590 - PP high-tech sandwich material black/silver 9.5 mm,,,,,Adam Hall,4049521159855,,,,,,,461.7,,,
0594BB,"Adam Hall Hardware 0594BB - SolidLite® PP. Plate black / black 9.4 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521418402,,,,,,,107.53,,,
0594BG,"Adam Hall Hardware 0594BG - SolidLite® PP. Plate black / grey 9.4 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521415975,,,,,,,115.05,,,
0594BLUR,"Adam Hall Hardware 0594BLUR - SolidLite® PP sheet blue / red 9.4 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521449314,,,,,,,115.05,,,
0594SB,"Adam Hall Hardware 0594SB - SolidLite® PP panel silver / black 9.4 mm, 2500 x 1250 mm",,,,,Adam Hall,4049521701153,,,,,,,115.05,,,
059SI,Adam Hall Hardware 059SI - PP Twin-Wall Sheet PVC coated silver 10 mm,,,,,Adam Hall,4049521243356,,,,,,,171.0,,,
06150S,"Adam Hall Hardware 06150S - Birch Wood Panel Phenol Screen Print brown, 15 mm x 2500 x 1250 mm",,,,,Adam Hall,4049521617256,,,,,,,225.9,,,
06180S,"Adam Hall Hardware 06180S - Birch Wood Panel Phenol Screen Print brown, 18 mm x 2500 x 1250 mm",,,,,Adam Hall,4049521617263,,,,,,,256.3,,,
670,Adam Hall Hardware 0670 - Birch Plywood Impregnated with Phenolic Resin brown 6.5 mm,,,,,Adam Hall,4049521002502,,,,,,,135.51,,,
677,Adam Hall Hardware 0677 - Birch Plywood Impregnated with Phenolic Resin black 6.5 mm,,,,,Adam Hall,4049521002526,,,,,,,174.69,,,
06772E,"Adam Hall Hardware 06772E - Honeycomb Pattern Film Faced Eucalyptus Plywood, Thickness 6.7 mm",,,,,Adam Hall,4049521220005,,,,,,,50.8,,,
067LBR,"Adam Hall Hardware 067LBR - 6.5mm birch phenolic resin with dark brown leather-look texture, 2500mm x 1250mm",,,,,Adam Hall,4049521957666,,,,,,,198.94,,,
067LG,"Adam Hall Hardware 067LG - 6.5mm birch phenolic resin with grey leather-look texture, 2500mm x 1250mm",,,,,Adam Hall,4049521957673,,,,,,,251.6,,,
067LW,"Adam Hall Hardware 067LW - 6.5mm birch phenolic resin with white leather-look texture, 2500mm x 1250mm",,,,,Adam Hall,4049521957680,,,,,,,275.84,,,
690,Adam Hall Hardware 0690 - Birch Plywood Impregnated with Phenolic Resin brown 9 mm,,,,,Adam Hall,4049521002557,,,,,,,178.73,,,
697,"Adam Hall Hardware 0697 - 9 mm Birch Plywood impregnated with Phenolic Resin, black",,,,,Adam Hall,4049521002571,,,,,,,187.38,,,
06972E,"Adam Hall Hardware 06972E - Honeycomb Pattern Film Faced Eucalyptus Plywood, Thickness 9.3 mm",,,,,Adam Hall,4049521220012,,,,,,,54.0,,,
069LBR,"Adam Hall Hardware 069LBR - 9mm birch phenolic resin with dark brown leather-look texture, 2500mm x 1250mm",,,,,Adam Hall,4049521957703,,,,,,,231.32,,,
069LG,"Adam Hall Hardware 069LG - 9mm birch phenolic resin with grey leather-look texture, 2500mm x 1250mm",,,,,Adam Hall,4049521957710,,,,,,,285.27,,,
069LW,"Adam Hall Hardware 069LW - 9mm birch phenolic resin with white leather-look texture, 2500mm x 1250mm",,,,,Adam Hall,4049521957727,,,,,,,337.2,,,
715,Adam Hall Hardware 0715 - Speaker Grille Cloth Tygan black,,,,,Adam Hall,4049521002601,,,,,,,34.4,,,
721,Adam Hall Hardware 0721 - Speaker Grille Cloth Nylon black,,,,,Adam Hall,4049521002618,,,,,,,18.85,,,
07701G,"Adam Hall Hardware 07701G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, orange",,,,,Adam Hall,4049521696275,,,,,,,147.46,,,
0770G,"Adam Hall Hardware 0770G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, red",,,,,Adam Hall,4049521696282,,,,,,,151.17,,,
0771G,"Adam Hall Hardware 0771G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, white",,,,,Adam Hall,4049521696299,,,,,,,144.96,,,
0772G,"Adam Hall Hardware 0772G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, bordeaux",,,,,Adam Hall,4049521696305,,,,,,,140.0,,,
07731G,"Adam Hall Hardware 07731G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, slate grey",,,,,Adam Hall,4049521696312,,,,,,,142.66,,,
0773G,"Adam Hall Hardware 0773G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, telegrey",,,,,Adam Hall,4049521696329,,,,,,,139.12,,,
07741G,"Adam Hall Hardware 07741G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, olive green",,,,,Adam Hall,4049521696336,,,,,,,143.4,,,
0774G,"Adam Hall Hardware 0774G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, petrol",,,,,Adam Hall,4049521696343,,,,,,,142.12,,,
07752G,"Adam Hall Hardware 07752G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, sky blue",,,,,Adam Hall,4049521696350,,,,,,,149.55,,,
07753G,"Adam Hall Hardware 07753G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, navy blue",,,,,Adam Hall,4049521696367,,,,,,,137.67,,,
0775G,"Adam Hall Hardware 0775G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, blue",,,,,Adam Hall,4049521696374,,,,,,,132.75,,,
0776G,"Adam Hall Hardware 0776G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, midnight blue",,,,,Adam Hall,4049521696381,,,,,,,148.84,,,
777,"Adam Hall Hardware 0777 - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, black",,,,,Adam Hall,4049521072413,,,,,,,121.22,,,
0777G,"Adam Hall Hardware 0777G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, black",,,,,Adam Hall,4049521073052,,,,,,,131.09,,,
0779G,"Adam Hall Hardware 0779G - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, yellow",,,,,Adam Hall,4049521696398,,,,,,,138.14,,,
077B1G,Adam Hall Hardware 077B1G - 6.8 mm poplar wood coated with concrete decor and black counterfoil on the rear side,,,,,Adam Hall,4049521818301,,,,,,,244.02,,,
077SIG,"Adam Hall Hardware 077SIG - 6.8 mm poplar plywood 2500 x 1250 mm with Stabilising Foil, silver",,,,,Adam Hall,4049521696404,,,,,,,151.17,,,
077W1G,"Adam Hall Hardware 077W1G - 6.8 mm poplar with CPL oak, 2500x1250mm with Counterpane",,,,,Adam Hall,4049521761874,,,,,,,193.26,,,
077W2G,"Adam Hall Hardware 077W2G - 6.8 mm poplar with CPL walnut, 2500x1250mm with Counterpane",,,,,Adam Hall,4049521761898,,,,,,,209.7,,,
0797G,Adam Hall Hardware 0797G - Poplar Plywood Plastic-Coated & Stabilising Foil black 9.4 mm,,,,,Adam Hall,4049521072444,,,,,,,168.4,,,
0897G,"Adam Hall Hardware 0897G - 9.4 mm eucalyptus 2500 x 1220 mm, black with backing film",,,,,Adam Hall,4049521185304,,,,,,,191.87,,,
1600,Adam Hall Hardware 1600 - Drawbolt medium chrome-plated,,,,,Adam Hall,4049521002649,,,,,,,4.45,,,
1602,Adam Hall Hardware 1602 - Drawbolt large padlockable,,,,,Adam Hall,4049521002656,,,,,,,3.57,,,
1602AH,Adam Hall Hardware 1602AH - Drawbolt Large Padlockable in Bag,,,,,Adam Hall,4049521174575,,,,,,,4.1,,,
1602BLK,"Adam Hall Hardware 1602BLK - Medium surface-mounted lock KTL, black",,,,,Adam Hall,4049521674327,,,,,,,4.09,,,
1603,Adam Hall Hardware 1603 - Drawbolt padlockable,,,,,Adam Hall,4049521002687,,,,,,,3.9,,,
1604,Adam Hall Hardware 1604 - Drawbolt small nickel-plated,,,,,Adam Hall,4049521002717,,,,,,,6.16,,,
1604AH,Adam Hall Hardware 1604AH - Drawbolt small nickel-plated in bag,,,,,Adam Hall,4049521174636,,,,,,,5.92,,,
1607,Adam Hall Hardware 1607 - Drawbolt medium nickel-plated,,,,,Adam Hall,4049521002731,,,,,,,3.25,,,
1607AH,Adam Hall Hardware 1607AH - Drawbolt medium Nickel-Plated in Bag,,,,,Adam Hall,4049521174537,,,,,,,3.94,,,
1608,"Adam Hall Hardware 1608 - Drawbolt large padlockable, nickel plated",,,,,Adam Hall,4049521002755,,,,,,,3.61,,,
1618,Adam Hall Hardware 1618 - Drawbolt Stainless steel,,,,,Adam Hall,4049521002793,,,,,,,14.23,,,
1630KEEP,Adam Hall Hardware 1630KEEP - Keeper Plate for 17302 Galvanized Steel,,,,,Adam Hall,4049521003233,,,,,,,1.93,,,
1632KEEP,Adam Hall Hardware 1632KEEP - Keeper Plate for 17343,,,,,Adam Hall,4049521003271,,,,,,,2.05,,,
1634LKEEP,Adam Hall Hardware 1634LKEEP - Padlock Loop for 17343,,,,,Adam Hall,4049521003332,,,,,,,2.49,,,
1640UKEEP,Adam Hall Hardware 1640UKEEP - Universal catch plate,,,,,Adam Hall,4049521216015,,,,,,,1.2,,,
1642,"Adam Hall 19"" Parts 1642 - Cylinder Lock for Rack Drawers",,,,,Adam Hall,4049521003486,,,,,,,8.0,,,
1642KEY,Adam Hall Accessories 1642KEY - Pair of Spare Keys for 1642 Cylinder Lock,,,,,Adam Hall,4049521003509,,,,,,,0.76,,,
1642NUT,Adam Hall Hardware 1642NUT - Nut for 1642,,,,,Adam Hall,4049521186592,,,,,,,0.0,,,
1643,"Adam Hall 19"" Parts 1643 - 3-Digit Combination Lock for Rack Drawers",,,,,Adam Hall,4049521402531,,,,,,,12.79,,,
1645,Adam Hall Hardware 1645 - Cylinder Lock for Butterflys and Rack Doors,,,,,Adam Hall,4049521003523,,,,,,,9.6,,,
1645KEY,Adam Hall Hardware 1645KEY - Pair of Spare Keys for 1645 Cylinder Lock,,,,,Adam Hall,4049521003530,,,,,,,1.76,,,
1650,Adam Hall Hardware 1650 - Square Hole Turnlock,,,,,Adam Hall,4049521003554,,,,,,,12.36,,,
1650K,Adam Hall Hardware 1650K - Square T-Key for 1650,,,,,Adam Hall,4049521003561,,,,,,,12.19,,,
1655,Adam Hall Hardware 1655 - Lever Latch Metal black,,,,,Adam Hall,4049521003622,,,,,,,26.86,,,
16552L,"Adam Hall Hardware 16552L - Lever lock lockable, black",,,,,Adam Hall,4049521894053,,,,,,,34.13,,,
1655L,"Adam Hall Hardware 1655L - Lockable lever catch, black",,,,,Adam Hall,4049521230714,,,,,,,30.97,,,
1656,Adam Hall Hardware 1656 - Lever Latch plastic black,,,,,Adam Hall,4049521003639,,,,,,,18.25,,,
1658,"Adam Hall 19"" Parts 1658 - Closure for rack drawers and service flaps",,,,,Adam Hall,4049521003653,,,,,,,2.83,,,
1670,Adam Hall Hardware 1670 - Compression Latch with Wing Knob,,,,,Adam Hall,4049521645549,,,,,,,21.1,,,
1671,Adam Hall Hardware 1671 - Compression Latch with Hex Wrench,,,,,Adam Hall,4049521645556,,,,,,,21.0,,,
1680,"Adam Hall Hardware 1680 - Lever Latch, zinc plated",,,,,Adam Hall,4049521894350,,,,,,,13.79,,,
17250C,Adam Hall Hardware 17250C - Butterfly Latch large without Dish without Keeper,,,,,Adam Hall,4049521003837,,,,,,,12.67,,,
17250CL,"Adam Hall Hardware 17250CL - Large Butterfly Latch, lockable, without Dish",,,,,Adam Hall,4049521003844,,,,,,,20.0,,,
17250LS,Adam Hall Hardware 17250LS - Butterfly Latch large with Spring lockable non cranked 14 mm deep,,,,,Adam Hall,4049521003868,,,,,,,28.1,,,
17250S,Adam Hall Hardware 17250S - Butterfly Latch Large with Spring non Cranked 14 mm Deep,,,,,Adam Hall,4049521003882,,,,,,,16.64,,,
17250SP,Adam Hall Hardware 17250SP - Butterfly Latch Large with Spring non Cranked 14 mm Deep Padlockable,,,,,Adam Hall,4049521003899,,,,,,,19.06,,,
172511BLK,"Adam Hall Hardware 172511BLK - BUTTERFLY V3 large in cranked Dish, black",,,,,Adam Hall,4049521674341,,,,,,,31.56,,,
172511COMP,Adam Hall Hardware 172511COMP - Butterfly Latch V3 large cranked 14 mm deep,,,,,Adam Hall,4049521003943,,,,,,,17.63,,,
172511L,Adam Hall Hardware 172511L - Butterfly Latch V3 large lockable cranked 14 mm deep,,,,,Adam Hall,4049521077975,,,,,,,25.6,,,
17251LS,Adam Hall Hardware 17251LS - Butterfly Latch large with Spring lockable cranked 14 mm deep,,,,,Adam Hall,4049521003981,,,,,,,28.1,,,
17251S,Adam Hall Hardware 17251S - Butterfly Latch Large with Spring Cranked 14 mm Deep,,,,,Adam Hall,4049521004001,,,,,,,16.64,,,
17251SP,Adam Hall Hardware 17251SP - Butterfly Latch Large with Spring Cranked 14 mm Deep Padlockable,,,,,Adam Hall,4049521004025,,,,,,,19.23,,,
172535M2AH,Adam Hall Hardware 172535M2AH - Bag of 2 Butterfly Latch short Cranked 14 mm deep with Split Dish,,,,,Adam Hall,4049521202384,,,,,,,45.8,,,
17254S,Adam Hall Hardware 17254S - Butterfly Latch Large with Spring non Cranked 10 mm Deep,,,,,Adam Hall,4049521004087,,,,,,,16.97,,,
17254SP,Adam Hall Hardware 17254SP - Butterfly Latch large with Spring non cranked 10 mm deep padlockable,,,,,Adam Hall,4049521004094,,,,,,,19.23,,,
172571L,Adam Hall Hardware 172571L - Butterfly Latch large cranked 7 mm deep with Cylinder Lock and Rivet Protection,,,,,Adam Hall,4049521102646,,,,,,,18.3,,,
172572P,Adam Hall Hardware 172572P - Butterfly Latch V3 large cranked 9 mm deep padlockable with Rivet Protection,,,,,Adam Hall,4049521163753,,,,,,,19.35,,,
1725KEEP,Adam Hall Hardware 1725KEEP - Keeper for butterfly latch 17250 C,,,,,Adam Hall,4049521004186,,,,,,,1.1,,,
172631P,Adam Hall Hardware 172631P - Butterfly Latch Short Cranked 14 mm Deep with Eyelet,,,,,Adam Hall,4049521308857,,,,,,,14.57,,,
